PaCMAP2,PaCMAP1
-2.6874824,14.956942
-0.87895316,-17.198645
7.56616,7.568097
-1.1999073,1.8300074
4.5257845,15.578483
-1.0249212,-4.2555976
-7.1146255,0.7584219
-2.675659,3.4569917
-0.9778375,-2.34946
1.5894852,7.25581
6.950319,4.4283814
-1.7181218,16.767145
-0.6319235,5.2159076
0.43163007,-9.748304
-1.9553566,-21.680168
-0.9210946,16.28565
-2.8155134,-2.307168
5.0975933,0.11003686
4.8018956,-19.399113
3.368137,14.419448
-2.3797405,11.070102
5.8526206,-18.968414
2.7381306,-20.127102
2.3928854,16.230364
3.1800518,7.035361
-3.5367253,-9.165921
6.10909,15.796745
8.986666,-22.357176
6.6573715,-23.094837
-2.147883,-1.3393792
3.4917753,18.487564
-3.0253258,-2.1214511
-5.0877485,-4.600012
7.7014527,11.926562
-3.2291212,6.025463
4.076515,9.6181755
-3.9421508,11.358217
-6.348603,-0.4156561
-4.036144,-13.55147
2.7044663,7.4498982
0.33106163,6.30128
-0.76615673,5.6112227
-6.919328,-0.36535072
0.4979841,-2.3567026
-6.5729103,1.3293915
-3.8453588,-15.105294
0.40913385,-7.85356
2.4955695,-2.991141
5.2859097,-18.205805
5.5422187,-21.337793
2.1669803,12.701978
8.776621,-21.70554
-1.085091,-10.0981245
0.2359623,-3.4347448
-2.3944604,12.125018
-4.826714,13.194434
-3.9695973,-11.024019
2.0308516,15.5246725
-7.789946,-4.3165803
-4.718874,-15.814323
2.5052114,8.439987
6.749685,5.3917923
-1.4362617,3.0237684
-2.4100134,6.635227
0.27140695,3.4641078
6.5427856,7.283839
6.1165814,5.750456
-5.7951937,-6.6157956
3.455423,8.352464
2.0042849,14.231119
-3.1995814,0.61790025
3.5472586,-19.880249
-2.6116652,18.934624
0.4504416,0.564264
4.907783,18.213593
6.1467476,16.099266
5.526261,3.7454648
11.1021385,-19.70147
7.1291966,15.012776
4.1613226,16.372398
-1.6197548,13.552192
10.151558,-20.529222
5.2804065,7.0725594
2.8368716,17.0723
2.9772375,15.033173
0.97820544,10.408157
-2.1747086,4.3295959999999996
-1.845365,6.107383
4.636558,12.087295
-0.87914735,-7.2017064
0.13568859,-15.729032
2.527853,-18.904999
-3.004675,5.1863256
-7.928086,-10.463839
1.5378778,2.9703326
-5.0715876,-4.9615016
-5.706326,-1.4034415
0.24644426,4.947823
2.181144,3.084428
-0.81221974,16.193373
4.154463,-1.6913191
1.4006826000000001,-16.536577
-3.9942405,5.3975883
3.360581,13.977905
-5.129335,4.8099937
0.19231008,-18.412771
-6.46487,-4.5001054
-3.4589777,13.240286
0.1174694,-18.61752
2.0426495,7.582268
-6.8834105,-4.803305
1.7028592,2.3608649
1.7789228,-6.5186243
4.5916557,13.773863
-0.27110192,7.3009567
-5.085335,5.440506
7.0088363,-20.204262
1.1770065,-17.155415
-2.7608836,-3.35963
-1.0901757,4.9541903
-3.9037464,-9.886109
7.0241446,-19.981693
1.6500974,-2.2247543
8.681014,-19.57451
-0.007501866,15.695293
-5.5926514,7.5978885
-4.365402,-15.7762
-3.4736843,2.8645372
4.5016046,-1.5025058
-2.1671648,-19.043215
-3.479839,10.2297
-2.2821498,12.602062
-0.5395974,18.721813
-4.3889227,16.177849
1.3464482,18.305477
-3.5557969,7.1046047
0.04551148,-18.210077
4.1883597,7.5473294
-6.2685223,-12.3830385
-1.5876855,10.061909
-4.9909463,5.580668
-3.0543523,-0.8822152
-3.8126266,-15.896787
1.8689846,9.119304
7.717887,9.242448
-0.32827622,3.599997
-0.21770824,-6.205512
-0.68743664,18.752405
-6.032268,-0.9000672
0.5776378,-2.6806686
3.190888,18.50376
-4.9203854,7.3067317
3.569065,16.080923
5.227598,11.798308
-7.58673,-11.532993
1.1725142,-7.316058
-3.387051,-20.256842
-4.8735447,7.7022524
1.528907,-5.999639
-5.9370394,8.794537
3.9737277,5.1274467
2.9147055,11.183191
5.0986805,9.159464
0.536109,7.0308037
3.132287,6.8303237
6.9370894,-19.39064
-5.4174137,-15.136562
4.727693,16.123938
-0.88853586,10.200418
-4.1724215,8.653053
8.62092,-19.56589
-0.18775797,0.9660448
-1.2076027,14.136006
2.1313279,2.4304385
-3.017503,10.353748
8.350781,-20.600285
-2.512672,14.164538
3.8566546,16.127035
-7.0340586,-9.460572
-4.162828,-17.19522
3.453018,2.9437845
0.62962633,8.778309
2.8780186,7.787122
-1.8186227,-0.10438071
-4.8714666,-18.655256
0.13934846,17.940638
4.971893,17.378157
-3.3044438,-1.0509028
3.044806,9.757709
9.074056,-18.059507
1.8267169,-17.950089
-6.4808855,-1.3261702
2.8735735,-19.023722
5.703636,2.768144
-2.2389317,-10.233146
-2.1596303,16.319849
3.5059655,16.548971
3.1990092,-21.586592
-4.0911217,-10.39297
-7.306651,-12.109487
-1.316927,7.5668473
-0.3780793,-0.6335067
-5.1726637,12.194036
4.6011086,5.7300253
-0.40861052,18.3519
4.909164,17.996737
-5.6734767,2.968465
-0.72161686,-4.790823
-0.36975095,15.721025
-1.0128444,18.685156
5.792551,-21.91198
-1.7885197,4.3270235
2.35379,10.517598
-5.663337,-16.853947
-2.4225276,4.2567277
-0.40418816,10.529369
7.466891,15.841296
0.19925307,-17.02209
-6.788014,-6.096784
-1.0333856,10.777267
-1.1270517,17.311762
1.2960255,18.698809
5.2646856,8.534514
5.5081997,-23.104288
2.8734534,11.167473
-1.6064101,0.78851753
-5.428538,-9.489373
-1.7968171,8.436134
-0.51803523,12.240532
-5.27228,-14.295484
-0.3871774,18.243755
-3.5151448,-1.9338323
-1.0010906,2.9575365
6.9360256,-20.895224
5.4368095,4.378065
3.6115725,17.326126
0.6962363,3.9750237
-5.850029,-4.2722077
1.3307183,-18.94682
-4.3873286,-14.227632
-3.1744647,18.079653
-1.9841901,-13.73548
8.001219,-18.039858
6.4663644,-17.46709
7.6270456,-22.960184
5.729918,14.461345
-6.195156,-11.493328
-1.3493083,7.7852015
9.008415,-18.631527
-7.795458,-5.653996
-3.3740573,17.652185
-0.900542,-16.660368
3.6660662,6.89723
4.727869,-0.86406875
0.20390889,13.626098
-5.8050213,-8.25549
5.928995,3.946456
5.310804,11.823637
3.692654,-20.82167
1.9055349,10.686241
3.9601858,13.691205
-4.377935,7.714676
-0.6948827,-21.389774
0.8139277,17.46429
-2.1208816,3.883496
-2.3825998,-4.7523108
3.3526068,4.7898717
3.022334,-17.271717
7.9245305,-20.18832
4.7275414,6.6944346
-4.264166,-19.423143
5.123638,-21.761528
-0.900722,6.307099
2.898997,14.264877
5.4598475,-0.45749217
2.9826927,-19.521969
4.6514144,16.990152
-5.248211,-8.6360855
4.444182,1.8074535
5.1390476,9.9415865
-4.808933,-14.627852
-2.5360699,-18.876455
-0.45600003,18.020956
6.7219214,-22.857847
1.0455366,13.059542
-3.0599296,2.4935029
-7.1900783,-0.21866661
5.895599,-21.331476
-0.765562,-8.587939
-3.4481304,11.803814
-8.422815,-9.218027
-5.3999763,-17.522673
-1.7152783,18.664625
-4.8422904,13.915973
1.2396518,-6.4735355
-4.7791615,14.140915
7.419461,-19.130678
3.0179615,-3.8212395
6.914763,14.23427
0.17640205,-10.105725
-3.0859675,-19.51799
1.9580026,2.7631881
7.167808,17.614668000000002
2.3720505,10.088206
-2.3549223,-1.8367218
-6.516671,-3.7501423
5.3050294,-19.768589
-2.547076,-16.850647
2.4896874,11.068398
9.057482,-20.1059
-1.3271449,-4.4845996
-2.4696314,11.192686
-1.7382444,2.957573
9.172235,-22.147972
-6.790915,-12.118667
-2.6844184,1.312568
-3.7389174,-17.433502
3.0375504,-3.3953848
-7.276347,-6.7369766
0.6334894,-6.721053
0.638852,5.8273206
-3.4804456,-10.40534
-1.2461588,4.5952506
-0.28354868,13.22357
4.7295375,15.098022
-3.472909,-1.7656822
-6.7597623,5.2944365
4.5724225,-18.284794
-7.5623016,-7.6555676
-3.5557597,-13.691799
-1.3832474,4.274129
9.643761,-21.293718
5.754206,6.472301
2.1020012,8.521962
-2.5171158,-7.984063
-3.2182114,0.2318497
-4.256294,-5.965577
8.208511,-18.616356
-0.42793497,17.301434
-2.138625,4.7038183
-0.32201234,-7.2013984
4.8152437,14.93121
5.7816877,1.8387083
0.7504465,2.2677941
-1.4847895,-15.488675
2.6357224,3.2775323
-3.2559144,2.3703625
-0.9727387,-7.5506063
-3.216027,13.706797
3.3574445,5.3024
2.6042662,-20.3176
7.1754894,11.329262
-6.3637085,-0.92944777
-0.7678672,18.205404
-2.9212441,8.702252
5.3442483,3.7838256
0.759225,-22.583817
-6.272227,4.9065
3.033632,2.1398218
3.5459979,12.649347
1.576037,7.84153
3.1154714,-18.181217
5.8548164,17.240166
2.5998533,-23.068344
5.9162135,17.430157
-5.3494883,8.542544
3.777074,15.269886
-0.44174793,18.193178
-0.15825129,-2.0515866
-5.544473,3.929549
-2.643064,1.0471992
3.2858906,3.07549
-2.1350338,18.287025
7.049708,5.8056293
1.1011604,-1.087654
6.517435,6.1757793
-6.3431354,-6.4444995
-4.101495,4.6094074
-4.324248,11.055808
0.7621625,1.1402147
2.7512345,5.827285
3.5009995,3.974078
0.2571322,7.540614
-0.31775838,-22.32055
0.5521579,9.24323
4.912566,17.852306
-2.7080212,-11.050387
5.8800306,17.068302
-2.802347,8.80587
-0.45317653,18.745438
-2.0940232,3.9076235
-6.1199636,0.5414902
2.9486313,4.903865
-2.3258076,-2.7036135
-6.601169,-0.96431875
2.7394478,-20.925716
-3.0655537,-3.3326895
0.64183235,12.295612
0.07026136,10.626126
-1.531257,-16.252886
2.877788,14.344187
-0.7626811,10.973274
-3.6854303,-3.2510114
2.2330735,9.80501
-1.6001825,4.777124
4.489953,-0.76601255
10.266084,-20.200628
-5.819731,-16.471914
-0.74414265,-21.967749
-5.478504,-17.389387
-0.40468127,18.256529
-3.341206,0.38378984
0.05040182,-0.9818393
3.3215024,10.0328665
7.1400714,6.2905145
-3.4052422,-8.576416
9.77251,-19.453526
-5.6103215,6.486077
-4.3386755,-19.407404
2.0706182,-18.837194
-5.1838737,12.595161
2.9724183,-3.23892
-2.666143,-20.850574
-5.7157674,1.7485578
4.8698754,-0.52671814
-0.9312472,-15.67816
3.1485853,-1.3227205
-1.0687531,-7.236303
-5.010348,-13.096391
-6.630829,-8.4505960000000009
5.334343,4.717682
4.54382,14.5220785
-0.7123761,-20.113424
-1.8867183,7.5663753
-5.055401,13.043368
6.932387,6.7627754
2.0739732,0.8650028
-4.440241,-1.4638847
2.5120037,-3.4787583
6.226227,14.639936
1.0850983,-22.225159
-2.326566,5.557695
1.8193978,-19.547504
7.4868817,12.289712
0.6542408,-17.598593
-6.0539393,-9.535862
-4.7982416,2.0315464
4.221403,-21.153053
3.0830595,13.125762
4.478261,0.95165837
2.2945008,18.435097
1.4605361,-17.172983
-5.657393,-9.097185
-4.783064,13.174121
-3.6570895,0.03718894
0.34221923,13.773526
-0.49914542,-6.1974316
2.2064652,8.179846
-2.5944235,1.3444118
-1.8504103,-21.927208
3.8387656,-0.39507118
-5.19082,1.1818694
-4.165001,-0.44339877
0.73355585,9.909004
-0.0064440323,10.907297
1.8170612,5.9147854
0.79835325,10.878169
-0.069361754,-7.8544917
1.9283943,-2.0581055
-6.106846,5.800013
7.3211775,5.8826103
-5.2858176,11.287504
1.86425,13.323833
-1.3919684,-10.141819
-0.29636344,-1.0818394
8.328823,-22.282545
-0.8213997,-8.711691
-2.8023677,-7.6799192
-2.7640045,17.221767
-0.97941464,4.778141
-4.411747,16.118975
7.006416,12.856429
-7.414116,-8.177299
0.058055203,13.308059
8.122385,-22.568407
-7.0586023,-6.9635005
-2.7126758,17.600676
-1.4281138,11.31899
-6.631936,2.7348459
6.375149,2.399406
-5.5544457,-14.289256
4.911623,-0.19203752
4.1427402,0.8036022
-2.719801,-5.7537317
-4.1045485,15.008584
4.80556,-19.667881
-6.812059,-14.610339
5.4818435,1.0516343
6.4423966,11.321354
4.803787,5.635803
0.8063565,2.5588596
-1.1686264,3.137892
1.7047108,1.047083
-4.1032896,-7.6637096
-1.7269654,14.337366
-5.6239815,2.744512
4.158171,-19.33817
-4.4026814,16.000263
0.53020513,-20.862514
-2.7409759,-21.340912
-3.6869044,15.304667
-1.8131782,-16.322863
1.7467927,-5.20071
-5.2015305,0.81168085
2.008835,17.683264
4.694909,-0.65923715
6.9665403,10.784804
-1.3401809,1.1644915
-3.3982456,11.362114
6.4770074,1.761103
6.3636727,15.398547
3.1185477,-0.2432272
9.592902,-18.730318
1.6596195,9.971044
3.872149,12.129953
-1.1634686,3.0036368
-4.6977186,11.528367
-6.2032666,-4.780495
-2.0627332,-10.5628805
-3.5912423,12.470735
-0.8242441,-5.272044
6.7371445,15.262042
2.4175994,8.416006
-4.13514,5.485489
1.3060474,3.2738
-4.1338716,0.8253278
6.51531,7.0199533
-5.6046352,-17.913923
-2.8754413,-0.5308259
2.0785599,12.8431425
6.3311663,9.498577
2.2517233,-18.825872
-0.48147926,3.609301
4.72701,-21.589306
3.568518,1.5131896
1.1836514,-22.624207
3.5061588,18.698593
-6.51596,-0.9307394
-3.9923508,13.888478
-5.9440784,4.346158
0.6826934,-23.197811
-2.5463457,14.179452
-4.5628395,5.5857053
-6.149511,-6.121229
-4.857862,10.595781
1.2440591,12.876994
10.7310505,-20.081244
1.2817924,-2.2993875
-1.608474,-19.01744
-5.2020135,6.612619
1.4619668,-16.61685
-3.0752482,-10.1411295
-1.8704222,-13.447209
-0.196869,13.005469
6.886197,5.0917373
-5.649156,9.810297
-0.692809,-16.100412
-4.33271,-18.091362
-0.12546702,-6.1526623
-2.0894196,1.2399571
3.7983203,14.394773
2.575293,13.721978
-2.4973474,9.841555
-6.4770746,-7.1977286
-3.2976115,-15.3170595
-4.0426064,-13.576385
-0.14920096,-9.194489
-5.7734284,-8.12513
4.0783634,16.243374
-5.075731,8.511319
4.6263123,17.497858
3.9821599,-2.591628
-1.3139254,-17.577934
8.214704,-20.664045
8.289748,-18.360731
-0.522357,16.958107
-0.011665661,16.911713
-1.7304034,-8.546314
-6.375071,-4.4651494
-4.6853533,-1.3583357
-5.619493,-15.431961
-1.2255002,-6.5481334
0.27411908,-8.517716
-0.5920533,-21.404627
0.83338135,12.188539
0.7670567,17.857328
6.417211,6.421577
-5.4181657,6.178715
-1.2880976,-0.77872497
-2.1931555,-2.4873216
9.6630945,-21.991617
-0.98279333,-9.638802
-1.7543055,1.6108482
-2.7879977,-15.431724000000001
-1.1248479,3.9919426
1.002975,-2.0541623
-0.9340027,-9.921456
-3.0407774,-13.195144
-5.8576684,-1.0097764
3.4593694,2.9280558
6.205031,3.8049805
11.23568,-20.900604
-2.6724672,-15.29073
5.495521,6.275401
-0.4625895,14.130847
-0.6421722,11.677691
-1.7680445,4.2684226
4.67593,8.345866
1.6846632,2.9180925
-5.873892,8.118853
-1.227938,-12.915232
0.9219161,18.902822
4.908468,3.5988896
-1.8272741,10.041597
3.2866788,14.925882
4.6135077,5.5153294
-7.532631,-5.130985
7.205238,-21.32849
-2.0683537,5.432186
5.195766,4.6693044
-0.7049211,-15.972971
1.2526705,-19.057093
1.4721854,9.838586
3.4832807,-19.922947
-2.896255,3.0907335
2.999013,-21.16464
6.722619,3.424635
-0.087718345,-8.952215
-5.911465,6.158905
6.21821,18.173069
0.348644,-2.4769578
0.4884611,5.974788
-3.7257848,-10.8585
-0.95011556,-2.2166562
1.3318944,-0.15888032
-4.1697664,-18.925442
1.440527,10.782889
-3.7232628,11.429749
-0.9212704,-14.626874
-1.5272034,17.11755
1.7724596,13.544607
-1.4990404,-15.483994
2.525933,7.8044496
-5.956542,9.236656
-4.9898763,-16.966846
-7.53535,-12.744238
5.00756,4.576112
-3.222184,10.214062
1.8676115,7.061723
-2.4796572,14.364723
5.186995,6.1045976
4.6585608,8.175266
-1.2898037,11.431345
-6.1899433,-3.5006256
-4.262719,7.5061255
0.7664778,9.867538
-1.9842716,-6.250017
-0.15233059,12.699386
-1.1237437,-0.37502366
-6.6543055,2.4801052
-1.8847095,0.7306176
2.676515,-18.773516
7.5696783,9.076339
0.16834664,11.827738
-4.2457986,-11.009325
4.435701,7.99224
2.7013075,-5.727285
1.4467776,6.6377916
9.789776,-18.922558
8.532364,-20.268503
3.7327437,0.8421108
-0.78821594,-20.744267
-0.51614434,15.676178
-7.13806,0.1710382
-6.7725315,-12.664798
3.6785512,-17.935822
-7.6296372,-9.454778
-1.085415,15.340872
-4.382588,-18.61165
-2.9998407,8.448811
2.9266295,11.478505
-3.2196395,-2.4863617
-5.5694594,1.4542346
-5.9675665,-9.0249
-0.8038719,-2.179178
-5.815128,9.516264
3.068438,17.05505
-0.10647772,7.735255
-3.989309,5.5964527
-2.724863,-11.325812
3.4936354,10.229061
2.3483903,16.16133
-1.6213962,-0.3524492
-2.2239277,15.658923
-4.4606776,-8.962733
-3.6988478,-6.9318247
4.0942025,-2.4008293
2.2164207,8.098208
3.256683,7.843359
4.0391164,14.181307
-5.9947624,-0.33081695
-1.3460042,-1.9659865
-7.078655,-8.506935
-1.3484365,5.66155
1.3696388,11.746566
-2.6287782,-20.303669
-1.9599327,4.358756
-5.4136763,3.5058954
7.336527,10.857959
0.34444898,-17.910929
-0.3976539,5.217231
-3.5527415,-14.232837
-3.2509475,-9.748014
3.5485942,1.0289136
-1.1539762,-10.999928
6.2917337,17.446438
-0.89854574,3.6845908
5.0134597,11.860927
4.4861245,7.1583085
-4.1287336,14.3016405
-7.228267,-8.758652
-1.6288131,-16.655214
-3.6204126,-1.4380349
-4.318382,5.7794604
4.825316,5.38197
10.931817,-19.830965
1.0542829,12.030125
5.3048277,7.682843
3.1461382,4.6654677
-4.827515,4.0367546
-5.5938697,-12.864275
9.410814,-19.46215
-4.371583,7.9348063
5.22263,-17.560728
-2.1785684,-6.157681
5.720059,-21.961899
-2.3775098,15.495601
-3.5344775,11.1245165
6.2782326,-18.941591
7.6113076,10.176064
1.8635846,-0.81812507
-6.421499,7.7117023
0.21083803,9.460618
3.5087506999999998,18.181026
-3.7580712,12.086841
1.8198242,10.664562
-3.6777477,0.1520895
-7.7906094,-12.362232
1.1968383,7.775302
-0.62483853,-19.095127
3.8424814,18.793428
-3.2008846,17.277786
-2.0206575,11.421275
-4.000838,-11.498226
-1.1228553,11.497642
-4.4419537,2.6279092
-3.0407612,-16.565866
5.3700886,4.144717
2.8395123,4.136707
-6.6470013,0.9420742
0.73800564,4.291206
0.031012535,-19.035301
1.2779216,4.051106
-1.0873184,-12.756902
6.1580124,7.958468
1.5584918,-5.39034
-5.57087,-15.66542
-3.9874167,-0.13452253
-4.370945,-18.178263
-7.034621,-10.047293
-2.1394882,-14.116637
-6.293029,-13.464393
-1.7213372,-10.898754
0.20343894,-19.018993
0.29772696,4.004163
5.70033,-19.642923
4.1505523,9.932845
-1.4937917,16.99037
-6.4554744,-16.21678
-0.0054457225,-2.0158844
-0.96523106,-1.9617138
-1.1945221,9.78262
-5.8607907,-11.103294
4.6401815,3.8540986
7.0736194,-21.29066
5.552959,15.910056
-0.7861858,-15.69204
1.0437799,14.696362
6.109413,13.446864
-2.3571343,-5.6337104
7.6064944,-23.024424
6.4775214,17.268076
-6.274526,5.192146
-1.5628985,6.7637105
-4.9628353,-12.6073
0.6209069,-19.85157
-0.9612648,17.085646
-1.2884033,-0.34440276
-6.81273,-4.4597683
1.2960277,-5.0901647
5.2810545,14.517388
-5.4350452,-18.336107
-5.05803,-14.815263
0.2851012,0.15592062
-7.4409814,-11.4983
-0.4337488,2.3387606
-2.6263783,0.37468082
4.054278,8.591101
8.163023,-18.441204
-7.621889,-4.6916738
-2.965985,13.85958
-4.4474535,13.97401
-1.414423,10.637181
1.2982467,3.5085483
4.5427613,16.01652
-0.98068696,-1.8553771
-0.053269114,-17.850111
-2.2328384,-12.282249
-1.102362,11.366781
4.044565,4.981315
10.219428,-21.273643
-3.5574172,8.376386
4.507164,-21.857647
3.0216243,-3.234961
-2.8363369,-1.9625998
-0.3116132,11.410833
5.234768,17.157955
2.6833744,17.461535
0.1537171,17.582853
-2.1879523,3.035956
0.118911795,-18.813345
0.6726351,-20.212166
7.266354,-22.120344
-4.085215,0.55870503
-1.6409765,13.448128
-2.4800274,-0.7473988
1.3698617,-18.128689
-2.2066193,-1.0242585
2.54227,9.192067
-3.1566973,14.540233
-8.394103,-8.768033
5.25679,-21.863234
1.7407144,16.168262
3.5095298,-22.41343
-1.304247,-12.440922
-3.2495716,17.655031
3.4129686,2.72595
-4.083918,13.2338505
7.597912,-21.666666
2.6650746,2.3874156
-4.0127525,-8.549619
1.0410693,-8.348153
3.3489513,7.094592
6.06736,4.1065254
-5.626179,-7.6729746
-1.2280076,-0.9113292
-5.3354316,3.1371717
-3.415454,6.3942113
-5.240272,9.436445
-1.1804435,-13.256573
-2.0444148,-10.30915
5.3551574,-21.858902
3.0833294,17.19919
3.5118444,14.420843
-3.6815224,10.234085
-5.5423474,-7.7579374
-2.1911557,3.8022804
1.2897888,6.951742
4.3032994,5.2824903
2.6271775,17.619976
-4.9420514,-5.778657
0.8938324,-0.353333
3.9715111,-23.222872
-2.608229,2.4539504
3.6542614,15.89876
0.60144544,-8.26162
-2.0996573,3.5190673
-1.7590001,-10.291814
1.3272817,18.2965
-3.0078058,-13.03059
-5.2105136,11.102264
0.4668143,12.34418
-1.8531792,3.0778275
4.747015,11.434868
-4.5333786,-18.996971
-3.7272239,15.450928
2.4056258,10.905787
-4.3792253,-8.136832
-4.0691357,12.91461
0.97340596,-1.8508095
4.8887466999999996,10.006744
9.1205225,-21.683012
-1.8976485,-13.878844
-2.7294421,-9.192753
-3.7322032,9.384112
6.662275,7.5196605
-2.868886,2.8885076
0.4165685,-20.685745
0.9337666,1.2467792
7.4989257,-19.08996
2.431889,8.820479
1.972631,7.426261
4.850434,3.4979546
-2.2779858,9.413421
-2.6764004,-15.621613
-3.6986842,3.0698879
1.8406738,-0.65641284
1.3616525,17.864248
7.662985,16.416069
2.2460687,-2.476708
2.8095288,-20.328403
-1.1578673,11.468503
11.324861,-19.78397
-2.670463,7.8488145
-0.74683017,-10.337258
-0.77572924,-15.7315
2.5082493,5.3532543
6.3077292,-23.424932
-3.1311297,17.853437
4.0759397,-21.239866
-0.2661919,9.706028
1.2908188,16.841892
1.536815,-17.833458
-5.3935895,-18.37473
10.524104,-19.183332
8.888022,-19.52245
2.275455,18.441797
2.6480548,12.453102
-2.461265,-10.6499605
7.158249,10.144026
0.7735796,6.15615
1.7623754,6.1498923
1.1981498,-22.354082
8.275332,-22.663364
11.264491,-19.838907
3.6259892,5.9758635
0.9189077,16.762444
-1.2878188,16.5754
-6.1212416,-12.5465975
2.1962917,-2.3591423
10.871262,-19.292301
0.7830796,12.5984535
-5.2490053,10.4490385
3.3850353,16.750015
7.5540724,16.670134
1.2344211,0.44788414
-0.20947005,5.1956005
-4.840951,-1.376585
3.4318404,-21.494642
-5.340727,-12.321171
6.2207026,-17.257574
-0.42117333,11.506372
-6.1295557,1.9559375
0.82950157,-7.3991547
6.966302,-21.879581
-1.2524608,6.025895
-5.462958,-5.49463
-0.7656824,12.413508
-6.898385,-15.104346
3.051735,8.327769
5.928386,1.9799193
-5.2339206,4.2904162
7.2427106,7.8368006
-8.208189,-6.5236287
-2.9634426,4.9784155
3.4267914,1.6567491
-4.2747645,-13.162484
4.3602977,13.947797
-4.610925,15.51386
-3.737281,1.6941261
-1.0492326,-5.8467736
2.0508645,-17.017412
-5.8304744,7.046459
1.7105038,2.37588
0.23687962,12.429903
-2.0354314,-0.9299134
-1.0428215,18.937597
5.823333,15.737218
3.1083171,4.6290336
6.6106205,3.3288972
2.9796467,-22.94411
-7.728662,-13.51672
1.5213032,3.4618652
-5.644242,-12.3036995
-6.0659876,5.701715
-5.5800624,-13.321999
-6.7407837,5.3578725
-2.5172405,1.4255888
5.255258,4.2769227
-4.837848,-8.211917
2.2662787,9.831604
-2.2402713,3.0968163
2.703805,-17.659887
-0.77371126,-14.596884
-2.101253,-5.2131147
-1.9281483,-9.221517
5.090879,14.121102
-2.165555,-4.9259686
-4.2747936,10.120542
2.899113,-4.119651
-0.49023747,-7.6888843
-4.059077,-10.51977
-2.981055,-15.608688
-5.735392,-8.326209
-1.6263747,-19.459476
-3.699903,17.164045
-6.459904,4.471319
1.9703174,2.9240777
6.397186,-22.008888
4.735627,12.90393
-5.9175167,-3.9197483
-0.94123405,-11.945771
7.35494,16.052418
-4.470662,-16.31752
-6.653966,-2.32592
-5.9589067,0.3334506
0.17835468,-1.8766977
0.8168496,-16.123333
-6.5392017,-0.2900926
2.0017874,7.1474780000000004
-2.1307843,-11.198577
-0.82185525,-16.980566
-0.37203297,16.977974
6.128024,18.360752
2.8290126,8.975947
3.9518547,6.3458796
2.9830387,3.5259986
0.8234169,6.436701
2.7841988,8.415534
0.683053,-7.267655
-1.1309401,-14.5786295
4.547072,-20.172512
-7.324508,-10.874568
-3.6723456,-0.13352482
-4.05761,6.018335
-2.2531047,-9.054811
-4.998278,9.8742895
-2.2320995,-19.746502
0.5011358,-16.460901
-1.9401252,7.181546
1.0968965,-2.331983
-2.8193836,6.7923775
-4.640303,-5.6581693
-1.0980732,-6.045109
-0.4611104,-3.7160084
-3.0797668,-13.833455
5.9959774,4.9611864
-0.3062125,3.2811801
-5.592756,-17.311987
6.2146564,18.236612
-4.5036235,10.030621
0.9472591,10.382111
-7.164793,0.50762445
7.2676764,15.8031225
-4.16601,-3.2614431
10.350869,-19.6287
-4.102733,-18.25398
4.822496,16.34572
5.556658,-0.20387568
7.624373,-21.791605
-5.4976015,-13.011573
0.63422126,-20.785263
-4.117738,-16.188326
0.24488081,6.2113214
-2.2751324,1.0782924
-3.8977523,9.796779
0.33229584,16.980448
-4.724452,-8.281819
-2.9296815,1.8898678
2.8257575,15.944528
4.5250907,12.544163
-7.423549,-1.1805763
-0.04922251,6.279797
-6.979201,1.3911237
-1.4670472,-12.887984
7.601581,16.399752
-8.095133,-10.051185
-1.9109054,3.0936923
-1.095744,15.622389
6.759947,12.95395
2.2347443,0.85163957
0.7849666,-1.2403138
2.5486073,-22.02146
2.2527893,11.43055
-0.89600396,-1.8837984
-5.5549693,0.43771017
2.8198004,2.8822067
0.111233525,4.387834
1.8449768,-0.12620312
4.2100663,6.1705546
-1.0675792,-2.03209
2.795571,-19.732534
1.9968474,-21.396662
-2.370445,2.1085691
-3.6048908,16.019857
0.92379653,-1.9579356
2.8731406,-18.96825
-0.86652637,-14.658999
-1.2548985,-13.359844
5.6322565000000004,1.1544824
-4.9783316,11.002328
1.3150913,-4.9123626
-1.068001,16.472515
0.088658035,-4.307687
-2.608151,4.3389926
-2.1697698,-20.566095
-3.061839,7.0221553
-3.246742,17.9857
2.3162441,-16.639671
5.728493,-21.064358
-1.5938653,-10.923214
0.72794586,13.038055
0.7660924,3.5336943
-2.6010551,2.684069
-4.4251213,-15.700277
-5.2775073,-9.702657
-1.8645741,-8.386752
2.6660764,-17.909416
6.4716754,-23.14082
0.28760067,-4.1489544
0.9439324,-21.472155
5.4642925,-20.698696
-2.9828966,-12.855527
-1.1478562,-17.665247
0.26013324,-15.954587
-4.804106,-8.344726
1.3938783,10.248594
3.405759,15.484454
-2.6663337,17.288092
-0.34675511999999997,13.88274
-1.5733047,-13.919996
-5.793634,9.604144
-3.4899142,-15.635113
4.4350524,16.058874
-1.945137,0.19681267
6.028259,-21.53962
-5.3633957,-5.107462
-0.9412472,-10.935165
-3.3359988,-19.525553
-8.127825,-8.047553
-0.12971748,-20.347607
-1.8753011,17.706875
0.34720528,-1.0788046
6.534832,17.065287
-1.4049294,7.00899
6.0162864,9.585546
4.358792,7.443947
7.133797,5.0305324
-1.7972379,-8.637153
8.4791155,-18.6576
0.8518379,18.397434
-0.88691247,3.175076
-2.6635525,-2.2173953
0.49647078,4.396235
3.4869647,9.273187
